player_id,player,week,position,total_snaps,chronic_load,acute_load,ACWR,risk_level
DaviDJ00,D.J. Davidson,8,DT,46.0,32.25,37.0,1.1472868217054264,Perfect
DaviDJ00,D.J. Davidson,9,DT,32.0,35.75,46.0,1.2867132867132867,Perfect
DaviDJ00,D.J. Davidson,10,DT,32.0,36.25,32.0,0.8827586206896552,Perfect
DaviDJ00,D.J. Davidson,12,DT,30.0,36.75,32.0,0.8707482993197279,Perfect
DaviDJ00,D.J. Davidson,13,DT,14.0,35.0,30.0,0.8571428571428571,Perfect
DaviDe00,Demario Davis,1,LB,40.0,,,,
DaviDe00,Demario Davis,2,LB,67.0,40.0,40.0,1.0,Perfect
DaviDe00,Demario Davis,3,LB,64.0,53.5,67.0,1.2523364485981308,Perfect
DaviDe00,Demario Davis,5,LB,84.0,57.0,64.0,1.1228070175438596,Perfect
DaviDe00,Demario Davis,6,LB,77.0,63.75,84.0,1.3176470588235294,High Workload
DaviDe00,Demario Davis,7,LB,65.0,73.0,77.0,1.0547945205479452,Perfect
DaviDe00,Demario Davis,8,LB,66.0,72.5,65.0,0.896551724137931,Perfect
DaviDe00,Demario Davis,9,LB,53.0,73.0,66.0,0.9041095890410958,Perfect
DaviDe00,Demario Davis,10,LB,78.0,65.25,53.0,0.8122605363984674,Perfect
DaviDe00,Demario Davis,11,LB,73.0,65.5,78.0,1.1908396946564885,Perfect
DaviDe00,Demario Davis,13,LB,56.0,67.5,73.0,1.0814814814814815,Perfect
DaviDe00,Demario Davis,14,LB,78.0,65.0,56.0,0.8615384615384616,Perfect
DaviDe00,Demario Davis,15,LB,78.0,71.25,78.0,1.0947368421052632,Perfect
DaviDe00,Demario Davis,16,LB,69.0,71.25,78.0,1.0947368421052632,Perfect
DaviDe00,Demario Davis,17,LB,77.0,70.25,69.0,0.9822064056939501,Perfect
DaviDe00,Demario Davis,18,LB,67.0,75.5,77.0,1.0198675496688743,Perfect
DaviDe02,Derius Davis,1,WR,15.0,,,,
DaviDe02,Derius Davis,2,WR,23.0,15.0,15.0,1.0,Perfect
DaviDe02,Derius Davis,3,WR,18.0,19.0,23.0,1.2105263157894737,Perfect
DaviDe02,Derius Davis,4,WR,9.0,18.666666666666668,18.0,0.9642857142857142,Perfect
DaviDe02,Derius Davis,6,WR,29.0,16.25,9.0,0.5538461538461539,Under-trained
DaviDe02,Derius Davis,9,WR,9.0,19.75,29.0,1.4683544303797469,High Workload
DaviDe02,Derius Davis,10,WR,10.0,16.25,9.0,0.5538461538461539,Under-trained
DaviDe02,Derius Davis,11,WR,19.0,14.25,10.0,0.7017543859649122,Under-trained
DaviDe02,Derius Davis,12,WR,16.0,16.75,19.0,1.1343283582089552,Perfect
DaviDe02,Derius Davis,13,WR,18.0,13.5,16.0,1.1851851851851851,Perfect
DaviDe02,Derius Davis,14,WR,31.0,15.75,18.0,1.1428571428571428,Perfect
DaviDe02,Derius Davis,15,WR,11.0,21.0,31.0,1.4761904761904763,High Workload
DaviDe02,Derius Davis,16,WR,19.0,19.0,11.0,0.5789473684210527,Under-trained
DaviDe02,Derius Davis,17,WR,20.0,19.75,19.0,0.9620253164556962,Perfect
DaviDe02,Derius Davis,18,WR,31.0,20.25,20.0,0.9876543209876543,Perfect
DaviDe02,Derius Davis,19,WR,23.0,20.25,31.0,1.5308641975308641,Danger Zone
DaviGa01,Gabriel Davis,1,WR,50.0,,,,
DaviGa01,Gabriel Davis,2,WR,57.0,50.0,50.0,1.0,Perfect
DaviGa01,Gabriel Davis,3,WR,54.0,53.5,57.0,1.0654205607476634,Perfect
DaviGa01,Gabriel Davis,4,WR,46.0,53.666666666666664,54.0,1.0062111801242237,Perfect
DaviGa01,Gabriel Davis,5,WR,45.0,51.75,46.0,0.8888888888888888,Perfect
DaviGa01,Gabriel Davis,6,WR,43.0,50.5,45.0,0.8910891089108911,Perfect
DaviGa01,Gabriel Davis,7,WR,42.0,47.0,43.0,0.9148936170212766,Perfect
DaviGa01,Gabriel Davis,8,WR,9.0,44.0,42.0,0.9545454545454546,Perfect
DaviGa01,Gabriel Davis,10,WR,38.0,34.75,9.0,0.2589928057553957,Under-trained
DaviGa01,Gabriel Davis,11,WR,26.0,33.0,38.0,1.1515151515151516,Perfect
DaviIs00,Isaiah Davis,1,RB,16.0,,,,
DaviIs00,Isaiah Davis,2,RB,18.0,16.0,16.0,1.0,Perfect
DaviIs00,Isaiah Davis,3,RB,17.0,17.0,18.0,1.0588235294117647,Perfect
DaviIs00,Isaiah Davis,4,RB,18.0,17.0,17.0,1.0,Perfect
DaviIs00,Isaiah Davis,5,RB,21.0,17.25,18.0,1.0434782608695652,Perfect
DaviIs00,Isaiah Davis,6,RB,13.0,18.5,21.0,1.135135135135135,Perfect
DaviIs00,Isaiah Davis,7,RB,19.0,17.25,13.0,0.7536231884057971,Under-trained
DaviIs00,Isaiah Davis,8,RB,19.0,17.75,19.0,1.0704225352112675,Perfect
DaviIs00,Isaiah Davis,9,RB,17.0,18.0,19.0,1.0555555555555556,Perfect
DaviIs00,Isaiah Davis,10,RB,13.0,17.0,17.0,1.0,Perfect
DaviIs00,Isaiah Davis,11,RB,21.0,17.0,13.0,0.7647058823529411,Under-trained
DaviIs00,Isaiah Davis,13,RB,20.0,17.5,21.0,1.2,Perfect
DaviIs00,Isaiah Davis,14,RB,47.0,17.75,20.0,1.1267605633802817,Perfect
DaviIs00,Isaiah Davis,15,RB,40.0,25.25,47.0,1.8613861386138615,Danger Zone
DaviIs00,Isaiah Davis,16,RB,18.0,32.0,40.0,1.25,Perfect
DaviIs00,Isaiah Davis,17,RB,30.0,31.25,18.0,0.576,Under-trained
DaviIs00,Isaiah Davis,18,RB,26.0,33.75,30.0,0.8888888888888888,Perfect
DaviJa06,Jalen Davis,5,CB,50.0,,,,
DaviJa06,Jalen Davis,6,CB,27.0,50.0,50.0,1.0,Perfect
DaviJa11,Jamin Davis,1,LB,16.0,,,,
DaviJa11,Jamin Davis,3,LB,21.0,16.0,16.0,1.0,Perfect
DaviJa11,Jamin Davis,4,LB,21.0,18.5,21.0,1.135135135135135,Perfect
DaviJa11,Jamin Davis,5,LB,27.0,19.333333333333332,21.0,1.0862068965517242,Perfect
DaviJa11,Jamin Davis,7,LB,16.0,21.25,27.0,1.2705882352941176,Perfect
DaviJa11,Jamin Davis,13,LB,11.0,21.25,16.0,0.7529411764705882,Under-trained
DaviJa11,Jamin Davis,14,LB,19.0,18.75,11.0,0.5866666666666667,Under-trained
DaviJa11,Jamin Davis,15,LB,19.0,18.25,19.0,1.0410958904109588,Perfect
DaviJa11,Jamin Davis,16,LB,10.0,16.25,19.0,1.1692307692307693,Perfect
DaviJo03,Jordan Davis,1,DT,47.0,,,,
DaviJo03,Jordan Davis,2,DT,36.0,47.0,47.0,1.0,Perfect
DaviJo03,Jordan Davis,3,DT,33.0,41.5,36.0,0.8674698795180723,Perfect
DaviJo03,Jordan Davis,4,DT,45.0,38.666666666666664,33.0,0.8534482758620691,Perfect
DaviJo03,Jordan Davis,6,DT,31.0,40.25,45.0,1.1180124223602483,Perfect
DaviJo03,Jordan Davis,7,DT,17.0,36.25,31.0,0.8551724137931035,Perfect
DaviJo03,Jordan Davis,8,DT,33.0,31.5,17.0,0.5396825396825397,Under-trained
DaviJo03,Jordan Davis,9,DT,26.0,31.5,33.0,1.0476190476190477,Perfect
DaviJo03,Jordan Davis,10,DT,29.0,26.75,26.0,0.9719626168224299,Perfect
DaviJo03,Jordan Davis,11,DT,34.0,26.25,29.0,1.1047619047619048,Perfect
DaviJo03,Jordan Davis,12,DT,25.0,30.5,34.0,1.1147540983606556,Perfect
DaviJo03,Jordan Davis,13,DT,35.0,28.5,25.0,0.8771929824561403,Perfect
DaviJo03,Jordan Davis,14,DT,32.0,30.75,35.0,1.1382113821138211,Perfect
DaviJo03,Jordan Davis,15,DT,27.0,31.5,32.0,1.0158730158730158,Perfect
DaviJo03,Jordan Davis,16,DT,29.0,29.75,27.0,0.907563025210084,Perfect
DaviJo03,Jordan Davis,17,DT,25.0,30.75,29.0,0.943089430894309,Perfect
DaviJo03,Jordan Davis,18,DT,29.0,28.25,25.0,0.8849557522123894,Perfect
DaviJo03,Jordan Davis,19,DT,21.0,27.5,29.0,1.0545454545454545,Perfect
DaviJo03,Jordan Davis,20,DT,27.0,26.0,21.0,0.8076923076923077,Perfect
DaviJo03,Jordan Davis,21,DT,24.0,25.5,27.0,1.0588235294117647,Perfect
DaviJo03,Jordan Davis,22,DT,22.0,25.25,24.0,0.9504950495049505,Perfect
DaviKa01,Kalia Davis,5,DT,19.0,,,,
DaviKa01,Kalia Davis,6,DT,32.0,19.0,19.0,1.0,Perfect
DaviKa01,Kalia Davis,7,DT,24.0,25.5,32.0,1.2549019607843137,Perfect
DaviKa01,Kalia Davis,8,DT,14.0,25.0,24.0,0.96,Perfect
DaviKa01,Kalia Davis,10,DT,11.0,22.25,14.0,0.6292134831460674,Under-trained
DaviKa01,Kalia Davis,11,DT,10.0,20.25,11.0,0.5432098765432098,Under-trained
DaviKa01,Kalia Davis,12,DT,33.0,14.75,10.0,0.6779661016949152,Under-trained
DaviKa01,Kalia Davis,13,DT,32.0,17.0,33.0,1.9411764705882353,Danger Zone
DaviKa01,Kalia Davis,14,DT,14.0,21.5,32.0,1.4883720930232558,High Workload
DaviKa01,Kalia Davis,15,DT,17.0,22.25,14.0,0.6292134831460674,Under-trained
DaviKa01,Kalia Davis,16,DT,25.0,24.0,17.0,0.7083333333333334,Under-trained
DaviKa01,Kalia Davis,17,DT,21.0,22.0,25.0,1.1363636363636365,Perfect
DaviKa01,Kalia Davis,18,DT,25.0,19.25,21.0,1.0909090909090908,Perfect
DaviKa02,Kaden Davis,18,WR,26.0,,,,
DaviKh00,Khalil Davis,1,DT,12.0,,,,
DaviKh00,Khalil Davis,2,DT,31.0,12.0,12.0,1.0,Perfect
DaviKh00,Khalil Davis,3,DT,22.0,21.5,31.0,1.441860465116279,High Workload
DaviKh00,Khalil Davis,4,DT,18.0,21.666666666666668,22.0,1.0153846153846153,Perfect
DaviKh00,Khalil Davis,5,DT,27.0,20.75,18.0,0.8674698795180723,Perfect
DaviKh00,Khalil Davis,6,DT,38.0,24.5,27.0,1.1020408163265305,Perfect
DaviKh00,Khalil Davis,7,DT,22.0,26.25,38.0,1.4476190476190476,High Workload
DaviKh00,Khalil Davis,8,DT,20.0,26.25,22.0,0.8380952380952381,Perfect
DaviKh00,Khalil Davis,9,DT,19.0,26.75,20.0,0.7476635514018691,Under-trained
DaviKh00,Khalil Davis,10,DT,5.0,24.75,19.0,0.7676767676767676,Under-trained
DaviKh00,Khalil Davis,13,DT,18.0,16.5,5.0,0.30303030303030304,Under-trained
DaviKh00,Khalil Davis,14,DT,14.0,15.5,18.0,1.1612903225806452,Perfect
DaviLa00,Lavonte David,1,LB,58.0,,,,
DaviLa00,Lavonte David,2,LB,85.0,58.0,58.0,1.0,Perfect
DaviLa00,Lavonte David,3,LB,68.0,71.5,85.0,1.1888111888111887,Perfect
DaviLa00,Lavonte David,4,LB,57.0,70.33333333333333,68.0,0.9668246445497631,Perfect
DaviLa00,Lavonte David,5,LB,86.0,67.0,57.0,0.8507462686567164,Perfect
DaviLa00,Lavonte David,6,LB,61.0,74.0,86.0,1.162162162162162,Perfect
DaviLa00,Lavonte David,7,LB,59.0,68.0,61.0,0.8970588235294118,Perfect
DaviLa00,Lavonte David,8,LB,54.0,65.75,59.0,0.8973384030418251,Perfect
DaviLa00,Lavonte David,9,LB,85.0,65.0,54.0,0.8307692307692308,Perfect
DaviLa00,Lavonte David,10,LB,64.0,64.75,85.0,1.3127413127413128,High Workload
DaviLa00,Lavonte David,12,LB,51.0,65.5,64.0,0.9770992366412213,Perfect
DaviLa00,Lavonte David,13,LB,70.0,63.5,51.0,0.8031496062992126,Perfect
DaviLa00,Lavonte David,14,LB,67.0,67.5,70.0,1.037037037037037,Perfect
DaviLa00,Lavonte David,15,LB,51.0,63.0,67.0,1.0634920634920635,Perfect
DaviLa00,Lavonte David,16,LB,60.0,59.75,51.0,0.8535564853556485,Perfect
DaviLa00,Lavonte David,17,LB,36.0,62.0,60.0,0.967741935483871,Perfect
DaviLa00,Lavonte David,18,LB,66.0,53.5,36.0,0.6728971962616822,Under-trained
DaviLa00,Lavonte David,19,LB,72.0,53.25,66.0,1.2394366197183098,Perfect
DaviMi03,Michael Davis,1,CB,12.0,,,,
DaviMi03,Michael Davis,2,CB,30.0,12.0,12.0,1.0,Perfect
DaviMi03,Michael Davis,3,CB,13.0,21.0,30.0,1.4285714285714286,High Workload
DaviMi03,Michael Davis,4,CB,11.0,18.333333333333332,13.0,0.7090909090909091,Under-trained
DaviMi03,Michael Davis,5,CB,20.0,16.5,11.0,0.6666666666666666,Under-trained
DaviMi03,Michael Davis,6,CB,18.0,18.5,20.0,1.0810810810810811,Perfect
DaviMi03,Michael Davis,7,CB,17.0,15.5,18.0,1.1612903225806452,Perfect
DaviMi03,Michael Davis,8,CB,11.0,16.5,17.0,1.0303030303030303,Perfect
DaviMi03,Michael Davis,9,CB,10.0,16.5,11.0,0.6666666666666666,Under-trained
DaviMi03,Michael Davis,10,CB,16.0,14.0,10.0,0.7142857142857143,Under-trained
DaviMi03,Michael Davis,11,CB,34.0,13.5,16.0,1.1851851851851851,Perfect
DaviMi03,Michael Davis,12,CB,49.0,17.75,34.0,1.9154929577464788,Danger Zone
DaviMi03,Michael Davis,13,CB,22.0,27.25,49.0,1.798165137614679,Danger Zone
DaviMi03,Michael Davis,17,CB,52.0,30.25,22.0,0.7272727272727273,Under-trained
DaviMi03,Michael Davis,18,CB,11.0,39.25,52.0,1.3248407643312101,High Workload
DaviNa01,Nate Davis,1,G,18.0,,,,
DaviNa01,Nate Davis,2,G,70.0,18.0,18.0,1.0,Perfect
DaviNa01,Nate Davis,3,G,1.0,44.0,70.0,1.5909090909090908,Danger Zone
DaviNa01,Nate Davis,4,G,53.0,29.666666666666668,1.0,0.033707865168539325,Under-trained
DaviNa01,Nate Davis,5,G,4.0,35.5,53.0,1.4929577464788732,High Workload
DaviRa03,Raekwon Davis,1,NT,18.0,,,,
DaviRa03,Raekwon Davis,2,NT,32.0,18.0,18.0,1.0,Perfect
DaviRa03,Raekwon Davis,3,NT,41.0,25.0,32.0,1.28,Perfect
DaviRa03,Raekwon Davis,4,NT,32.0,30.333333333333332,41.0,1.3516483516483517,High Workload
DaviRa03,Raekwon Davis,5,NT,23.0,30.75,32.0,1.0406504065040652,Perfect
DaviRa03,Raekwon Davis,6,NT,24.0,32.0,23.0,0.71875,Under-trained
DaviRa03,Raekwon Davis,7,NT,25.0,30.0,24.0,0.8,Under-trained
DaviRa03,Raekwon Davis,8,NT,19.0,26.0,25.0,0.9615384615384616,Perfect
DaviRa03,Raekwon Davis,9,NT,22.0,22.75,19.0,0.8351648351648352,Perfect
DaviRa03,Raekwon Davis,10,NT,23.0,22.5,22.0,0.9777777777777777,Perfect
DaviRa03,Raekwon Davis,11,NT,16.0,22.25,23.0,1.0337078651685394,Perfect
DaviRa03,Raekwon Davis,12,NT,25.0,20.0,16.0,0.8,Under-trained
DaviRa03,Raekwon Davis,13,NT,27.0,21.5,25.0,1.1627906976744187,Perfect
DaviRa03,Raekwon Davis,15,NT,22.0,22.75,27.0,1.1868131868131868,Perfect
DaviRa03,Raekwon Davis,16,NT,16.0,22.5,22.0,0.9777777777777777,Perfect
DaviRa03,Raekwon Davis,17,NT,16.0,22.5,16.0,0.7111111111111111,Under-trained
DaviRa03,Raekwon Davis,18,NT,15.0,20.25,16.0,0.7901234567901234,Under-trained
DaviRa04,Ray Davis,1,RB,11.0,,,,
DaviRa04,Ray Davis,2,RB,17.0,11.0,11.0,1.0,Perfect
DaviRa04,Ray Davis,3,RB,12.0,14.0,17.0,1.2142857142857142,Perfect
DaviRa04,Ray Davis,4,RB,10.0,13.333333333333334,12.0,0.8999999999999999,Perfect
DaviRa04,Ray Davis,5,RB,2.0,12.5,10.0,0.8,Under-trained
DaviRa04,Ray Davis,6,RB,44.0,10.25,2.0,0.1951219512195122,Under-trained
DaviRa04,Ray Davis,7,RB,13.0,17.0,44.0,2.588235294117647,Danger Zone
DaviRa04,Ray Davis,8,RB,20.0,17.25,13.0,0.7536231884057971,Under-trained
DaviRa04,Ray Davis,9,RB,9.0,19.75,20.0,1.0126582278481013,Perfect
DaviRa04,Ray Davis,10,RB,11.0,21.5,9.0,0.4186046511627907,Under-trained
DaviRa04,Ray Davis,11,RB,18.0,13.25,11.0,0.8301886792452831,Perfect
DaviRa04,Ray Davis,13,RB,25.0,14.5,18.0,1.2413793103448276,Perfect
DaviRa04,Ray Davis,14,RB,22.0,15.75,25.0,1.5873015873015872,Danger Zone
DaviRa04,Ray Davis,15,RB,29.0,19.0,22.0,1.1578947368421053,Perfect
DaviRa04,Ray Davis,16,RB,20.0,23.5,29.0,1.2340425531914894,Perfect
DaviRa04,Ray Davis,17,RB,22.0,24.0,20.0,0.8333333333333334,Perfect
DaviRa04,Ray Davis,18,RB,35.0,23.25,22.0,0.946236559139785,Perfect
DaviRa04,Ray Davis,19,RB,9.0,26.5,35.0,1.320754716981132,High Workload
DaviRa04,Ray Davis,20,RB,11.0,21.5,9.0,0.4186046511627907,Under-trained
DaviRa04,Ray Davis,21,RB,16.0,19.25,11.0,0.5714285714285714,Under-trained
DaviTy03,Tyrion Davis-Price,17,RB,5.0,,,,
DaviTy05,Tyler Davis,1,DT,11.0,,,,
DaviTy05,Tyler Davis,3,DE,21.0,11.0,11.0,1.0,Perfect
DaviTy05,Tyler Davis,4,DE,11.0,16.0,21.0,1.3125,High Workload
DaviTy05,Tyler Davis,5,DE,7.0,14.333333333333334,11.0,0.7674418604651162,Under-trained
DaviTy05,Tyler Davis,7,DE,17.0,12.5,7.0,0.56,Under-trained
DaviTy05,Tyler Davis,8,DE,9.0,14.0,17.0,1.2142857142857142,Perfect
DaviTy05,Tyler Davis,9,DE,20.0,11.0,9.0,0.8181818181818182,Perfect
DaviTy05,Tyler Davis,10,DE,17.0,13.25,20.0,1.509433962264151,Danger Zone
DaviTy05,Tyler Davis,11,DE,31.0,15.75,17.0,1.0793650793650793,Perfect
DaviTy05,Tyler Davis,12,DE,35.0,19.25,31.0,1.6103896103896105,Danger Zone
DaviTy05,Tyler Davis,13,DE,20.0,25.75,35.0,1.3592233009708738,High Workload
DaviTy05,Tyler Davis,14,DE,11.0,25.75,20.0,0.7766990291262136,Under-trained
DaviTy05,Tyler Davis,15,DE,15.0,24.25,11.0,0.4536082474226804,Under-trained
DaviTy05,Tyler Davis,16,DE,20.0,20.25,15.0,0.7407407407407407,Under-trained
DaviTy05,Tyler Davis,17,DE,26.0,16.5,20.0,1.2121212121212122,Perfect
DaviTy05,Tyler Davis,18,DE,35.0,18.0,26.0,1.4444444444444444,High Workload
DaviTy05,Tyler Davis,19,DE,20.0,24.0,35.0,1.4583333333333333,High Workload
DaviTy05,Tyler Davis,20,DE,41.0,25.25,20.0,0.7920792079207921,Under-trained
DaviZa00,Zach Davidson,11,TE,15.0,,,,
DaviZa00,Zach Davidson,13,TE,21.0,15.0,15.0,1.0,Perfect
DaviZa00,Zach Davidson,14,TE,32.0,18.0,21.0,1.1666666666666667,Perfect
DawkDi00,Dion Dawkins,1,T,68.0,,,,
DawkDi00,Dion Dawkins,2,T,47.0,68.0,68.0,1.0,Perfect
DawkDi00,Dion Dawkins,3,T,64.0,57.5,47.0,0.8173913043478261,Perfect
DawkDi00,Dion Dawkins,4,T,52.0,59.666666666666664,64.0,1.0726256983240223,Perfect
DawkDi00,Dion Dawkins,5,T,61.0,57.75,52.0,0.9004329004329005,Perfect
DawkDi00,Dion Dawkins,6,T,66.0,56.0,61.0,1.0892857142857142,Perfect
DawkDi00,Dion Dawkins,7,T,55.0,60.75,66.0,1.0864197530864197,Perfect
DawkDi00,Dion Dawkins,8,T,69.0,58.5,55.0,0.9401709401709402,Perfect
DawkDi00,Dion Dawkins,9,T,71.0,62.75,69.0,1.099601593625498,Perfect
DawkDi00,Dion Dawkins,10,T,80.0,65.25,71.0,1.0881226053639848,Perfect
DawkDi00,Dion Dawkins,11,T,75.0,68.75,80.0,1.1636363636363636,Perfect
DawkDi00,Dion Dawkins,13,T,49.0,73.75,75.0,1.0169491525423728,Perfect
DawkDi00,Dion Dawkins,14,T,60.0,68.75,49.0,0.7127272727272728,Under-trained
DawkDi00,Dion Dawkins,15,T,74.0,66.0,60.0,0.9090909090909091,Perfect
DawkDi00,Dion Dawkins,16,T,59.0,64.5,74.0,1.1472868217054264,Perfect
DawkDi00,Dion Dawkins,17,T,58.0,60.5,59.0,0.9752066115702479,Perfect
DawkDi00,Dion Dawkins,19,T,76.0,62.75,58.0,0.9243027888446215,Perfect
DawkDi00,Dion Dawkins,20,T,66.0,66.75,76.0,1.1385767790262171,Perfect
DawkDi00,Dion Dawkins,21,T,77.0,64.75,66.0,1.0193050193050193,Perfect
DayxSh00,Sheldon Day,1,DT,28.0,,,,
DayxSh00,Sheldon Day,7,DT,21.0,28.0,28.0,1.0,Perfect
DayxSh00,Sheldon Day,8,DT,14.0,24.5,21.0,0.8571428571428571,Perfect
DayxSh00,Sheldon Day,9,DT,17.0,21.0,14.0,0.6666666666666666,Under-trained
DayxSh00,Sheldon Day,10,DT,31.0,20.0,17.0,0.85,Perfect
DayxSh00,Sheldon Day,11,DT,24.0,20.75,31.0,1.4939759036144578,High Workload
DayxSh00,Sheldon Day,12,DT,28.0,21.5,24.0,1.1162790697674418,Perfect
DayxSh00,Sheldon Day,13,DT,20.0,25.0,28.0,1.12,Perfect
DayxSh00,Sheldon Day,15,DT,13.0,25.75,20.0,0.7766990291262136,Under-trained
DayxSh00,Sheldon Day,16,DT,35.0,21.25,13.0,0.611764705882353,Under-trained
DayxSh00,Sheldon Day,17,DT,18.0,24.0,35.0,1.4583333333333333,High Workload
DayxSh00,Sheldon Day,18,DT,32.0,21.5,18.0,0.8372093023255814,Perfect
DayxSh00,Sheldon Day,19,DT,21.0,24.5,32.0,1.3061224489795917,High Workload
DayxSh00,Sheldon Day,20,DT,25.0,26.5,21.0,0.7924528301886793,Under-trained
DayxSh00,Sheldon Day,21,DT,24.0,24.0,25.0,1.0416666666666667,Perfect
DeJeCo00,Cooper DeJean,1,CB,29.0,,,,
DeJeCo00,Cooper DeJean,2,CB,18.0,29.0,29.0,1.0,Perfect
DeJeCo00,Cooper DeJean,3,CB,13.0,23.5,18.0,0.7659574468085106,Under-trained
DeJeCo00,Cooper DeJean,4,CB,23.0,20.0,13.0,0.65,Under-trained
DeJeCo00,Cooper DeJean,6,CB,66.0,20.75,23.0,1.108433734939759,Perfect
DeJeCo00,Cooper DeJean,7,CB,54.0,30.0,66.0,2.2,Danger Zone
DeJeCo00,Cooper DeJean,8,CB,51.0,39.0,54.0,1.3846153846153846,High Workload
DeJeCo00,Cooper DeJean,9,CB,58.0,48.5,51.0,1.0515463917525774,Perfect
DeJeCo00,Cooper DeJean,10,CB,60.0,57.25,58.0,1.0131004366812226,Perfect
DeJeCo00,Cooper DeJean,11,CB,71.0,55.75,60.0,1.0762331838565022,Perfect
DeJeCo00,Cooper DeJean,12,CB,66.0,60.0,71.0,1.1833333333333333,Perfect
DeJeCo00,Cooper DeJean,13,CB,64.0,63.75,66.0,1.035294117647059,Perfect
DeJeCo00,Cooper DeJean,14,CB,68.0,65.25,64.0,0.9808429118773946,Perfect
DeJeCo00,Cooper DeJean,15,CB,37.0,67.25,68.0,1.0111524163568772,Perfect
DeJeCo00,Cooper DeJean,16,CB,69.0,58.75,37.0,0.6297872340425532,Under-trained
DeJeCo00,Cooper DeJean,17,CB,51.0,59.5,69.0,1.1596638655462186,Perfect
DeJeCo00,Cooper DeJean,19,CB,71.0,56.25,51.0,0.9066666666666666,Perfect
DeJeCo00,Cooper DeJean,20,CB,85.0,57.0,71.0,1.2456140350877194,Perfect
DeJeCo00,Cooper DeJean,21,CB,89.0,69.0,85.0,1.2318840579710144,Perfect
DeJeCo00,Cooper DeJean,22,CB,62.0,74.0,89.0,1.2027027027027026,Perfect
DePaAn00,Andrew DePaola,1,LS,8.0,,,,
DePaAn00,Andrew DePaola,2,LS,8.0,8.0,8.0,1.0,Perfect
DePaAn00,Andrew DePaola,3,LS,10.0,8.0,8.0,1.0,Perfect
DePaAn00,Andrew DePaola,4,LS,10.0,8.666666666666666,10.0,1.153846153846154,Perfect
DePaAn00,Andrew DePaola,5,LS,9.0,9.0,10.0,1.1111111111111112,Perfect
DePaAn00,Andrew DePaola,7,LS,8.0,9.25,9.0,0.972972972972973,Perfect
DePaAn00,Andrew DePaola,8,LS,7.0,9.25,8.0,0.8648648648648649,Perfect
DePaAn00,Andrew DePaola,9,LS,7.0,8.5,7.0,0.8235294117647058,Perfect
DePaAn00,Andrew DePaola,14,LS,10.0,7.75,7.0,0.9032258064516129,Perfect
DePaAn00,Andrew DePaola,15,LS,9.0,8.0,10.0,1.25,Perfect
DePaAn00,Andrew DePaola,16,LS,11.0,8.25,9.0,1.0909090909090908,Perfect
DePaAn00,Andrew DePaola,17,LS,10.0,9.25,11.0,1.1891891891891893,Perfect
DePaAn00,Andrew DePaola,18,LS,7.0,10.0,10.0,1.0,Perfect
DePaAn00,Andrew DePaola,19,LS,5.0,9.25,7.0,0.7567567567567568,Under-trained
DeViTo00,Tommy DeVito,12,QB,58.0,,,,
DeViTo00,Tommy DeVito,14,QB,1.0,58.0,58.0,1.0,Perfect
DeViTo00,Tommy DeVito,15,QB,32.0,29.5,1.0,0.03389830508474576,Under-trained
DeabDi00,Divine Deablo,1,LB,42.0,,,,
DeabDi00,Divine Deablo,2,LB,43.0,42.0,42.0,1.0,Perfect
DeabDi00,Divine Deablo,6,LB,66.0,42.5,43.0,1.011764705882353,Perfect
DeabDi00,Divine Deablo,7,LB,62.0,50.333333333333336,66.0,1.3112582781456954,High Workload
DeabDi00,Divine Deablo,8,LB,63.0,53.25,62.0,1.164319248826291,Perfect
DeabDi00,Divine Deablo,9,LB,75.0,58.5,63.0,1.0769230769230769,Perfect
DeabDi00,Divine Deablo,11,LB,48.0,66.5,75.0,1.1278195488721805,Perfect
DeabDi00,Divine Deablo,12,LB,60.0,62.0,48.0,0.7741935483870968,Under-trained
DeabDi00,Divine Deablo,13,LB,55.0,61.5,60.0,0.975609756097561,Perfect
DeabDi00,Divine Deablo,14,LB,42.0,59.5,55.0,0.9243697478991597,Perfect
DeabDi00,Divine Deablo,15,LB,43.0,51.25,42.0,0.8195121951219512,Perfect
DeabDi00,Divine Deablo,16,LB,50.0,50.0,43.0,0.86,Perfect
DeabDi00,Divine Deablo,17,LB,36.0,47.5,50.0,1.0526315789473684,Perfect
DeabDi00,Divine Deablo,18,LB,59.0,42.75,36.0,0.8421052631578947,Perfect
DeanJa00,Jamel Dean,1,CB,69.0,,,,
DeanJa00,Jamel Dean,2,CB,87.0,69.0,69.0,1.0,Perfect
DeanJa00,Jamel Dean,3,CB,68.0,78.0,87.0,1.1153846153846154,Perfect
DeanJa00,Jamel Dean,4,CB,57.0,74.66666666666667,68.0,0.9107142857142857,Perfect
DeanJa00,Jamel Dean,5,CB,88.0,70.25,57.0,0.8113879003558719,Perfect
DeanJa00,Jamel Dean,6,CB,10.0,75.0,88.0,1.1733333333333333,Perfect
DeanJa00,Jamel Dean,12,CB,60.0,55.75,10.0,0.17937219730941703,Under-trained
DeanJa00,Jamel Dean,13,CB,72.0,53.75,60.0,1.1162790697674418,Perfect
DeanJa00,Jamel Dean,14,CB,69.0,57.5,72.0,1.2521739130434784,Perfect
DeanJa00,Jamel Dean,15,CB,54.0,52.75,69.0,1.3080568720379147,High Workload
DeanJa00,Jamel Dean,16,CB,62.0,63.75,54.0,0.8470588235294118,Perfect
